"y","sensor1","sensor2","sensor3","sensor4","sensor5","sensor6","sensor7","sensor8","sensor9","sensor10","sensor11","sensor12","sensor13","sensor14","sensor15","sensor16","sensor17","sensor18","sensor19","sensor20"
"0",0.18780252716891,1.45995458485083,0.664401327917282,-0.236400460362466,-0.353778770276375,0.634610561722508,1.61430026859665,-0.00771014346679821,-0.866685953026398,-1.07116918836781,-0.691308466534067,0.314202072817297,0.867096440075365,-0.433495605982782,-0.375141461065232,1.58111425132234,0.877747402883395,-0.271984732557328,-1.13036033108003,0.273747387611248
"1",0.0285635291444595,-1.32548406616034,0.741513682638154,0.226744588965571,0.351252885510029,-0.301939479938549,-0.740427835737051,0.229840069530183,1.3981422152355,1.62976683502541,-0.448712217635506,0.362684342332884,0.351923389686338,-1.2503448531569,1.04015763348158,-0.797411373417956,0.775507856211973,1.5471021262584,-1.56720249942183,-0.129057092555461
"0",0.0445184696872606,1.62891452263573,-0.295016569091673,-0.308779290633489,0.216484243965816,-1.19825570541131,0.96339206802903,-1.59455491732132,0.56247774706262,0.237369895191196,0.263466208993985,0.348076697491823,-0.106193490295288,0.949817240009268,0.972881909397278,0.915008861224457,0.0146297032164528,0.519011569515189,1.68515905140222,0.313413047457428
"1",-0.420223494917431,-0.163764533597579,-0.0322737459154674,0.142313657039171,1.53050328382298,0.881970485237588,-1.27473767286939,0.507093651989373,1.0149841931729,0.22714444771156,-0.349392734312344,0.316090992408813,-1.0803899081389,1.4457253662565,0.595622292294868,-0.386084328926869,0.618896642226743,0.900454547413882,-0.394420937732408,0.248150918589795
"0",0.108338231858463,0.504418190478548,0.138495068720937,-0.339969070192182,-0.204012882023291,0.00626246014197264,-1.56251588170979,-0.807526568719773,-0.216497623733118,-0.958793372952665,0.367260855953101,0.231656286668032,1.58721292981538,-0.757279831495625,-1.59237761279735,1.0157342941937,0.215401637424263,1.20105743267204,-0.841923172459346,-0.0061585727041866
"0",0.968415065632629,-0.84529794573336,0.122091167807587,0.691280265407689,-0.385613101796836,1.1527264195898,-0.278230022124918,-0.0998897238917828,1.65665940306405,-0.822469053692309,1.55045957005421,0.746197983397095,0.635150055849113,-0.174911940840619,0.0668354890373778,-0.209217580292333,0.0691314462893855,-1.45222434589252,-1.33193692186399,1.09112008313005
"0",-0.490499731082608,0.428123941608179,-2.9298756277632,4.3253200161975,-1.12215142864582,0.324665145586944,-0.388650640404238,-0.596253220283099,0.235962959308157,0.666271619108808,-0.019609665448076,-2.90319466741256,-0.346745786938185,-1.69873912543071,-0.456377167843736,-1.20654309995646,0.987661419343129,0.566691772518368,-0.191180053902168,-0.783215351658017
"1",-0.31834778507021,0.576614215331892,-0.703712049112293,0.699955129786008,-0.904316212306554,0.393017854586019,0.733545651428213,-1.25351842506077,-0.345709314982417,1.36976502725382,0.132956277660814,0.6989120296228,-1.50769110161035,1.35276655018162,0.476273507113776,0.0767156046547263,-0.321421020480261,-0.849492250068714,1.10989207205305,-0.193787193198629
"0",-0.506330508663986,-1.05261331222324,-0.761055600168359,0.0190776065960072,1.0802223866253,1.49608904423304,0.34791423390974,-1.20607513025093,-1.032916663024,-1.28553762221834,-0.851773022617396,0.327046726039609,0.580123604877155,-0.772220639880724,1.51618362867747,0.182290849413075,0.729851264759468,-0.866139653790469,0.760945444457915,-0.353159203549298
"1",-0.593120418698365,0.661927695084419,-0.894810484538743,0.243299673657022,-0.575053433258187,-0.274234578705191,-0.103104366276637,-1.32333351959843,0.0662983637617227,-0.472356598286601,-0.632798636317298,0.496986525289698,1.53287533563212,-1.23685831347047,1.5145895087994,0.803819600899534,-0.213328064648262,-1.23710631431309,-1.42678523168421,0.457651810534442
"0",-0.119004150506269,1.07307780840592,-0.72915912617018,-2.43915380906818,-1.68091009225986,1.36799605632171,0.609855104027026,-0.329851097285786,-0.117182813647615,0.121455648113811,-1.58585138942074,-4.22543838147402,0.0822025590408748,0.929176454243794,1.4942795591224,-0.851944887980265,-0.931411292892002,0.433001691911159,0.246859057673825,-3.32867483448433
"0",-0.0767266621418817,-1.15907366785461,0.830683605551742,-1.07051184745654,1.38023543580369,-0.0327091327394011,-0.0709600639128624,0.539338449850717,1.04142976855259,-0.846113261826478,-0.493170018055325,0.672341227368802,-1.66258426236417,0.812542623438599,-1.06084564867247,-1.66966500029518,-0.786116669950555,1.03389847230051,0.821592346803693,-0.17197403599559
"1",2.12573802905243,0.110132718784471,3.04899574444925,-3.54304685629414,0.391698504763567,1.05249339117913,1.09943750850526,0.30080671639422,-1.65322873981083,1.13048921461782,1.11347816974107,-2.38229360805872,1.69519634790891,-1.27842300787984,-0.817527673748691,-1.3998648443435,-1.81391028066841,-0.361967301638613,-0.361602593274598,0.437493852251956
"0",-0.064124121557491,0.176957958648494,-1.77199857055899,0.119268979148671,1.41116431105248,-0.648015096372681,-0.44202059358135,-0.995625159229687,0.96673658791542,-0.292658657137029,1.06903810422665,-0.335901086596258,-1.60446173606706,-1.37310455491751,0.543345191755787,0.098811227541363,0.215531713183388,-1.261016080914,0.418402927913038,-0.28429110560474
"0",-0.101310928503553,1.47949244810806,-0.068095939790344,0.199329368716527,0.134612005243698,-0.0931609828561389,-1.46904217646199,-0.942318078723016,1.23978958755776,1.02517223270589,1.43749144576216,0.138532550806273,-1.40016442557844,-1.23898932090402,0.69034492427293,0.372558454767554,0.159729212519215,0.0510837208992936,-0.483019227220261,-0.00178411841414516
"0",0.495230019651202,-1.54462984835003,0.0597002626243364,0.126751877429207,-1.70732974028288,1.64647557564992,1.01547053104001,0.240213697060426,-0.235310308585205,1.28237754674356,-0.652314393266078,-0.0205144787994051,1.4401879521621,0.207602582167217,1.68023693328322,1.29394975554584,0.694535696157317,1.32744329360754,-1.650684425388,-0.00763642888325437
"0",0.0029238776106986,0.164398255364179,-0.128383780753935,-0.017078698370121,-0.762765607794387,-0.811002062524794,1.17489667536809,-0.672108753241379,-0.532242724570836,1.50834207923403,-1.03852964124051,-0.280492778578444,-1.37016341645004,0.861028868308634,-1.7407579116498,-0.170584952236598,0.26112326675633,0.565155938848827,-0.506991929550824,0.0203837242718713
"0",0.204005793634555,-1.73170248668795,-1.06179378357976,0.426134028989407,0.748281835948127,0.617565684305408,1.12844821428623,-1.61092173857323,1.21726620532067,1.0975726333933,0.343272023615088,-1.00111560274194,1.65174863690909,0.281838800100621,0.187917677580247,1.35528674348898,0.765622098518553,-0.441883245704453,0.0197326110269678,0.881500962691076
"1",-0.0913158101090341,-1.46844304392428,0.32924299344411,-0.150181579289388,0.106203313412362,-0.266712769169625,-0.189123940794428,1.2211210686118,0.00552736120850185,-1.02293637852347,1.26131173026585,0.120398922727717,-1.56186673973712,1.48611824475011,-0.678413652920643,-1.16351228827026,-0.0959997299184619,0.0623341811303027,-0.820219827127932,-0.818861242697131
"0",-0.565494159781842,0.285065469519003,-1.07055655116168,0.332697130990858,1.59489419022293,-0.230950181478027,1.01790338723943,-1.55472433172757,-0.278651044041945,-0.840039133318734,-0.355828925854229,-0.190580206022265,1.39945888567742,1.19452150593833,-0.547427455009034,0.848876691653598,0.899730206175341,0.159537411763144,0.797088533720707,0.939432924910533
"1",-1.22833812933625,-0.664479549601314,-1.81363924210826,0.388719537586728,-0.120429268286128,-0.231118797718252,-0.882397257778411,1.5532759390542,0.0475269282212797,1.67827872970845,-0.847346597329608,-1.78772468463575,0.0299502755422966,-0.0572709224306489,-1.57414954358764,-0.278948420897306,0.840480697894383,-0.676251420708754,-0.371621634227823,-0.492314141370318
"1",0.209282719495014,0.0256465372079875,0.203970468093021,0.143505623136955,-0.672157373762162,-1.12874413236884,0.956391433403578,-0.765585633585783,-1.1790659409104,0.0258210706908666,1.68596240404109,0.341717334867053,-1.32507761579244,-1.24192507272429,1.36240416160916,0.426470906008869,0.452074481150283,0.897652632095405,1.72194011047129,-0.0954802001670414
"0",-0.103297535886314,0.555334561718156,0.0163070375586838,-0.506248340833118,-1.09617884813305,-0.0875302615334698,-1.25412383465454,0.61951770168108,0.662911127205538,-1.20296313192206,-1.55539379858185,0.0583164321532124,0.0152230413505421,0.943285650338523,0.552288161198808,1.02318647807934,0.727444863215674,0.996828680280895,-1.3235793695462,0.176208879792775
"0",3.24227345964492,1.26220951163169,0.679823798861457,1.28282655160262,0.249157816641424,0.901177676513821,-1.5585923835648,-0.523345145681216,-0.800719131413198,-0.738069835532481,-0.129695591287315,-1.85100349095155,-0.180708976853258,-0.132169432883555,-0.695561130500553,-1.71786283920686,0.445115428037152,0.150522893923126,-1.22404858437079,0.677379467238235
"1",0.337605140125244,-1.04394339442068,0.0637661867823455,0.0349704878998002,-1.5198432834435,-0.581613250289445,0.356866272443418,1.41104819185049,0.972624088033053,-1.04999101900512,1.3441991458558,-0.26078505084029,0.135867879235114,-1.07679166792328,-1.15796501541983,-0.376375406461252,-0.249033860527783,0.25402096569857,-0.332812452496264,-0.246044187690466
"0",-0.180713142333287,-1.21890469039631,0.19303453415079,1.36401268692949,0.979379576566218,0.360933515004413,-1.53937315003429,-1.48059966599273,1.15067181827112,-0.294658762424907,0.573781480784226,-0.513270636239647,-1.14330383679871,-0.456177083436912,-1.72358400007567,0.902531399587181,-0.226400678440217,0.544413510693248,0.315034297474416,0.848101413044145
"1",1.37597998650223,0.876893368149675,1.08382243545817,2.1779268707,-0.342982584871677,-0.921885156740645,-0.895160850263172,-1.48504757010085,1.58464380790503,-1.03306443213026,1.31184676632983,0.93294916701168,0.618940240910025,0.9115953294278,-0.176616362582352,0.118744911245719,-2.80951014100309,1.21817449448072,0.324000898701234,1.84920118874465
"1",-0.0487279143410923,-0.110889257110857,0.19030055066523,0.459575300066138,0.971835842825844,0.357676363957084,1.15168716710906,1.52434927395622,1.34832244955044,-0.969987699505443,0.0303510658147674,0.29235356954209,0.239172398021612,0.186279957978778,-1.74181974064117,1.38147347414329,0.326616411475237,-1.62919703197324,1.48303193161947,0.423010861697092
"1",0.505845952852831,-0.697149897475248,0.0756134485530986,-0.114356376017089,-1.08272251793919,1.3249363556374,0.141577044964675,0.0570028019069919,-0.133631048293133,1.11815658323837,-1.62562212951874,0.0839427746114494,-1.44246005643641,0.502636323245144,0.766916866934375,1.48824085359541,0.244018304431531,-1.54988284824409,-0.382870611290756,0.509376776801813
"1",-0.169290149882411,-1.73531131905491,0.546769935897623,-0.241764307802495,-1.31825848273245,-0.854184352403408,0.18168055185391,-1.39608349149287,-0.54959029456843,1.59904190306768,-0.796634188397568,-0.895147213657874,0.758624616722641,-1.17473984919581,-0.0793158077220778,-1.11395942450093,0.10652822703752,1.65480409325227,0.840782274222445,-0.00438514528930529
"1",-0.215230445608764,-1.67740276732029,-0.71682114941484,0.545926621816748,1.0564983141036,0.351208237426955,-1.51509159686893,0.760712039365006,1.65186022628302,-1.54633973121433,1.54994919861396,0.559006051877819,-0.865542798839477,-0.811683261217728,1.09311984236293,-1.3265590018704,0.423457814143015,1.60289381988723,0.461162572198674,-0.0677556182477314
"1",-0.639743610712541,1.38654426142457,-0.0420880456072147,0.0632465725527992,1.28226902180093,1.58891505911147,-0.97281855293823,-0.184162330400542,1.5905494685399,-0.172291024598446,-1.31007495141912,-0.780049046548143,0.533087461150378,0.380492822190881,0.250769893075889,-1.29029529025135,0.284732017037325,0.46794820285702,1.33356963274137,0.359108360514203
"1",-0.228081312116,1.47664660676577,-0.855202775068477,0.82888612936303,1.39215033447786,-0.89734910497906,0.301245900072205,0.852991614333217,1.14580434827756,0.0375390413490156,0.199114841561432,0.261123432295687,0.528064800080237,0.340737244105943,-0.719004835900278,0.100806095590027,-0.392897650118868,0.425588099904559,1.67458861040809,-0.587606307796607
"1",0.408688435539667,0.702298160823143,0.911090760883415,0.743064570322548,-0.272921192957587,1.53531687045314,1.13436409386164,1.41136381077055,1.50106841287941,0.271971486234162,1.59766141453111,0.0931355166234972,1.08471555774112,-0.828836740874842,-0.936917383082799,0.157791383911418,-0.120128783235955,-0.994257758453261,-1.5762271049939,-0.232329682348716
"1",0.304329466463995,-1.66974667009535,-0.685625696823215,1.07363650144144,1.46328452377599,-0.985122224699101,0.183398653035149,-1.561134496644,1.34842264531448,-0.139810494340213,-0.741976597737756,-0.588323708009229,-0.834281823302203,-0.0364250992992454,1.48343661061939,0.802512489537954,0.866625925478296,1.58098309207503,-0.216020741090395,-0.0638540779349912
"0",1.19184631471255,-1.41994261440756,0.255775950037317,0.152975131580464,-0.955238377704699,-1.66172683180822,0.414541967939171,-1.6466689907247,0.59158053936217,1.66692778582901,1.63326646373747,0.564861702611522,0.113044292211609,-0.757385033329711,1.2839592001491,-1.01058752191625,0.824481379522138,-1.530659317452,-0.770601194876283,4.84232478980035e-05
"0",0.136523224101388,-1.22896640573177,-0.361333194151622,-0.032508037302553,-1.36021574209469,-0.291700872015655,1.45617174947191,1.65409246001483,0.680841620835658,0.652094162561851,-0.591349724329009,-0.698573648167403,0.00037672434551346,0.989969653099097,-0.774467087412135,-0.905472394000679,-0.290593065567885,-1.0884534904959,0.970714188071484,0.770779977755318
"0",0.475177701381456,0.19984808937952,-0.628282145767149,-0.326526341422724,0.228793745658495,-0.632328236763152,-0.293450207831539,0.92387816472106,0.0305525547722757,-0.426117812177974,-1.65080664035945,0.0753796724632427,1.04717261143007,-1.11960820521835,0.892109276420727,0.705275376313275,0.722762135887212,-1.04631839377938,-0.0577679179231285,0.526815479714813
"1",-0.209705193825458,1.45402976118805,0.378594900465469,0.263496876980593,-0.234583091118759,0.0600833112839963,-1.6550307608744,1.27195741262923,-0.135418511528419,-1.5062245461622,-1.27575711949907,2.89251435125077,0.0253734212402632,0.710791578023852,1.72366929578657,-0.672736347070542,2.80846189556012,0.697261861182788,0.75752649082349,-3.64274882965981
"1",0.00534505535843742,1.15573432427428,0.372005299243867,0.161451334942487,-0.529447857451659,-1.08715490713456,-0.827600551284629,1.35237144793612,0.739229515675764,-1.59308955966804,-0.204486952351468,0.235811909769367,1.1433229246665,-0.0214240210820547,-0.810413091601591,0.552056662598153,0.631644066620889,0.663433653455583,-0.194761211835382,-0.0473020887294323
"0",-0.144271313155763,-0.400159487326788,0.0485540222601392,-0.321626036354056,0.249654006745895,-0.797936216487945,-0.946474229261657,0.550600867120299,-1.71045858795708,-1.75591369315681,-0.723475933167837,0.177381330405127,-1.13422788542916,-0.598664744992795,0.928664483417029,-1.34494430530596,0.19712599326735,-0.40592298602347,1.63965278060507,0.353374278539419
"0",0.458353620108696,0.577974569092557,-0.260806724451869,-0.737953306174667,-1.57050017476242,-1.71575067479035,0.220493044009,-1.68771987600256,0.861417380386711,-0.299490310971146,-1.51342955279588,1.36123020239483,1.07808303104468,-1.46442581969399,1.33001615652498,0.637178043472996,0.7229572495259,-1.47461523544195,0.23843191803873,-0.39660817521389
"0",-0.0521423957802131,0.213174593621699,0.325247171426756,-0.735105831607737,-0.288953688381617,1.20777005750595,0.516917924168706,1.62630085197558,0.0024252812426617,0.913387727138945,1.11852097024132,0.388688468709426,0.709243001426843,1.50360763926299,0.707073875350834,1.39026468177312,0.301836979362126,1.44056979013871,-0.514287282529781,-0.0546322553776093
"0",0.0985914393867904,-1.61721085120145,0.432433344488768,-0.480753510408284,0.10464443208588,-1.23584079719948,-1.59717737483482,-1.39223904618412,-1.59758995049047,-1.25109029511698,0.669561037737285,0.380377222506755,1.37683566442265,1.48191266426865,-1.62726039541158,0.0310534845825722,0.448887625051745,1.40084594169769,-1.5257886455953,0.0146496422970879
"0",-0.316174933245315,0.435850281720931,-0.0325541544780872,-0.0593272745027037,-1.65440119795037,1.08647590992989,1.42237266325158,1.09847929897706,-0.137922818205577,-0.3364776389742,-0.397712100367772,0.332020880963934,-0.635963822678026,-0.356931348794995,-0.211554994286035,0.494655022849755,-0.20500321606433,1.56199095798816,-0.164108146746727,-0.115638158449527
"1",0.156078890525443,-1.36855926463424,-0.918364803798937,0.312499927667288,0.626592982954107,0.256031884134632,-0.367141201487833,1.10208489003506,0.719151666529294,-1.67716764328319,1.55492473589078,1.21937234107195,-0.561082252731743,-1.63532782377186,0.397011932056244,1.52758797023301,0.726599370781369,0.00281162216279968,-0.0104676985152565,-0.0360703817685173
"0",0.243489615366934,-0.0760006904619079,0.301903158588529,-0.378575527692648,1.44925723123661,0.111048513671404,1.38201702574287,0.235124587927189,0.561898715312491,-0.950964210597406,1.28733376107195,0.187896316131236,-1.4875165348481,0.434610520646162,-1.66052191733627,0.539606925956293,0.157192735216298,-1.33869772004894,0.659246956429508,0.354024535258208
"1",0.337480977163821,-0.595878157839397,0.176420326815474,-0.344405832889492,0.496398989518418,-1.2742508961202,-1.60560340484889,0.486367432489312,-1.55572073792901,-0.311746015004215,1.7031146639713,-0.226280786301922,1.46138548780026,-0.574801054461745,-0.590046780102621,1.59332099998214,0.0995041360448273,0.211200082567855,-1.2161279044213,-0.204013957957779
"0",0.0627083435356672,-1.45205724589077,-0.686256616089113,0.192376233146118,-1.51864552822235,1.370971360221,0.183179849019151,-1.49386512280537,0.900905624449869,0.845419032343286,-0.864345410131619,0.1126543524025,-1.65476248458044,0.273754548447484,0.0788997408619761,0.778091791035451,-0.230237913334375,-0.36359034724553,0.616976860805219,0.382990516367936
"0",-0.352803006864974,0.218741980943155,-0.0082988138113413,0.265483487143567,-0.480444221260976,-1.5168113650201,1.58511979194715,-0.816613887259656,-0.13957610233275,1.68879323593573,-1.15043894561226,0.505171843519603,1.19208736330395,0.334175045230755,1.23237810330162,0.856870518885374,0.260993190997205,-0.493375551910499,-0.743023543094325,-0.0213509342250036
"0",-0.245402045234448,1.12056778159698,-0.620220399591785,-0.210508307905035,1.08621739831108,-0.51427242680148,1.36819321285607,-1.38989303544196,0.475318018783442,-1.40805580596427,0.251719105124123,-0.422098783955787,1.16397359636867,-0.472904203537554,1.62815173322734,1.46664858352757,-0.548403220151546,0.365498003203951,-1.63621120421272,-0.152939248409196
"0",0.749391601683208,1.2577658518014,-0.0751762559965321,-0.0800542405364,-0.0731570786129492,0.0481102102602032,0.647796503410078,0.989887541969667,-0.416227633436673,-0.106710531241436,-1.62970242401195,0.333972764541836,-1.09790294150684,0.0717332904225636,-0.52510228024291,-0.558032185916388,0.0401245520047466,1.54598552768571,0.182688475502573,0.0499999621003884
"1",-0.0679731733615912,-0.162810252344135,0.123493210620694,0.293163588747672,0.615535857556388,1.19388971606373,-1.28824944441972,-0.767595368205191,1.58336415009014,-0.14111501219447,0.203361542137422,0.316594704299884,1.51060743081738,-0.396608765418001,0.848737186889462,0.259607601562987,-0.277390376016805,0.96306269838116,-0.876311982060986,-0.474520752974342
"0",0.197859727044139,-0.994589470932254,-0.253305795401747,-0.339306866804524,-0.12885523963434,-0.923428022903439,1.6094524654457,-0.285588163007738,0.615401385396344,0.0506785039633446,1.15367346443955,0.309605701811274,0.239332031390307,-0.650737444793563,-1.631749857419,1.49590462487228,-0.240448860425605,0.00911958876681988,-1.75268348452186,0.00938847429960584
"1",-0.489506427391227,1.05728376361703,-1.19148274379213,0.473878893239553,1.4996164892842,0.392463711489183,1.312812773327,-1.32721884771047,0.108721216001603,1.31110816089455,0.967191667460899,0.541250207717567,0.473424029628876,-0.943198243709386,1.28661201975309,-1.42031830071883,-0.683161706603953,-0.982952192533782,-0.389865609898588,-0.10588430766768
"0",0.202081267732506,-1.29688259066789,-0.16588842600454,0.264622622739612,0.374335347506013,0.502963776221065,-0.254965669446449,0.411195930779,1.37751859900924,-1.75623754459101,-0.640594372551978,0.24248609232606,0.0907107279908922,-1.45627562494422,0.685964778478306,-0.0546117544613999,-0.0951542374841567,0.199994955607194,-0.282541555003341,-0.26685240269174
